ID,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_81,국민임대,인천시 서구지역 국민임대주택 예비입주자 모집공고('24.12.05.),인천광역시,2024.12.05,2024.12.18,접수마감,57465,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017235&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_82,국민임대,김포양곡 양지마을 국민임대주택 예비자 모집공고,경기도,2024.12.05,2024.12.19,접수마감,15662,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017237&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_83,국민임대,인천삼산4단지 국민임대주택 예비입주자 모집,인천광역시,2024.12.05,2024.12.18,접수마감,22164,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017258&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_84,국민임대,파주시 국민임대 예비입주자 모집('24.12.05),경기도,2024.12.05,2024.12.30,접수마감,97861,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017252&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_85,국민임대,"인천광역시 중구 국민임대주택 예비입주자 모집 공고(영종1,영종7,영종67)",인천광역시,2024.12.05,2024.12.18,접수마감,15997,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017234&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_86,국민임대,용인시 지역 국민임대주택 예비입주자 모집,경기도,2024.12.05,2024.12.20,접수마감,35926,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017248&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_87,공공임대,제천장락1 50년공공임대주택 예비입주자 모집 공고[2024.12.06],충청북도,2024.12.06,2024.12.19,접수마감,10948,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017243&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_88,국민임대,"[정정공고]인천광역시 중구 국민임대주택 예비입주자 모집 공고(영종1,영종7,영종67)",인천광역시,2024.12.06,2024.12.18,접수마감,32527,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017262&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_89,영구임대,[정정공고]익산동산 영구임대주택 예비입주자 모집 공고(공고일:2024.12.05.),전북특별자치도,2024.12.06,2024.12.20,접수마감,3886,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017260&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_90,국민임대,[정정공고]용인시 지역 국민임대주택 예비입주자 모집,경기도,2024.12.06,2024.12.20,접수마감,92878,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017264&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_91,국민임대,익산한스빌 국민임대주택 예비입주자 완화 모집공고,전북특별자치도,2024.12.09,2024.12.27,접수마감,3741,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017261&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_92,행복주택,[정정공고]'2024.11.25. 광양와우 행복주택 예비입주자 모집(입주자격완화),전라남도,2024.12.09,2024.12.13,접수마감,9879,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017269&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_93,국민임대,울산다운2 A-5블록 국민임대 입주자 추가모집,울산광역시,2024.12.09,2024.12.23,접수마감,31084,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017265&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_94,국민임대,[정정공고]군산지역 국민임대주택 입주자 상시 모집(산북부향2차 외 5개단지),전북특별자치도,2024.12.10,2025.06.30,접수마감,11920,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017268&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_95,국민임대,[정정공고]군산지역 국민임대주택 입주자 상시 모집(산북부향1차 외 2개단지),전북특별자치도,2024.12.10,2025.06.30,접수마감,11263,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017267&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_96,국민임대,[정정공고]인천삼산4단지 국민임대주택 예비입주자 모집,인천광역시,2024.12.11,2024.12.18,접수마감,22237,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017281&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_97,국민임대,[정정공고]파주시 해솔마을11 국민임대 예비입주자 모집공고,경기도,2024.12.11,2024.12.19,접수마감,23009,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017278&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_98,국민임대,[정정공고]김포양곡 양지마을 국민임대주택 예비자 모집공고,경기도,2024.12.11,2024.12.19,접수마감,20280,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017279&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_99,국민임대,"[정정공고]화성태안6,8,12 국민임대주택 예비입주자 모집",경기도,2024.12.11,2024.12.19,접수마감,30583,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017288&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_100,행복주택(신혼희망),양산사송 A-2BL 신혼희망타운(행복주택) 추가입주자 상시모집공고(동호지정·입주자격완화·선계약후검증),경상남도,2024.12.11,2025.01.17,접수마감,16806,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017257&ccrCnntSysDsCd=03&uppAisTpCd=39&aisTpCd=42
LH_lease_101,국민임대,"[정정공고]시흥능곡지구 국민임대주택 예비입주자 모집(능곡2,5,6,7,9,13)",경기도,2024.12.11,2024.12.18,접수마감,4480,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017287&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_102,국민임대,[정정공고]인천논현2단지 국민임대주택 예비입주자 모집 공고,인천광역시,2024.12.11,2024.12.16,접수마감,23855,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017294&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_103,국민임대,"[정정공고]시흥능곡지구 국민임대주택 예비입주자 모집(능곡2,5,6,7,9,13)",경기도,2024.12.11,2024.12.18,접수마감,46426,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017263&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_104,신축다세대매입임대,순천시 신축다세대 예비입주자 모집(2024.12.12.공고),전라남도,2024.12.12,2024.12.24,접수마감,7179,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017292&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=27
LH_lease_105,행복주택,"정읍수성 행복주택 자격완화 입주(예비)자 모집(온라인신청, 동호지정, 선계약후검증, 1인가구 신청가능)",전북특별자치도,2024.12.12,2024.12.22,접수마감,3799,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017305&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_106,행복주택,[신규모집] 창녕영산 1BL 행복주택 입주자 모집공고,경상남도,2024.12.12,2024.12.26,접수마감,13375,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017293&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_107,행복주택,"강릉교동, 철원철원 행복주택 예비자 모집",강원특별자치도,2024.12.13,2025.01.10,접수마감,21759,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017241&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_108,영구임대,남원노암 영구임대주택 예비입주자 모집공고(공고일 : 2024.12.13),전북특별자치도,2024.12.13,2024.12.31,접수마감,3733,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017266&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_109,영구임대,2024년 서울특별시 영구임대주택 예비입주자 모집,서울특별시,2024.12.13,2024.12.30,접수마감,52290,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017310&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_110,영구임대,[정정공고]2024년 서울특별시 영구임대주택 예비입주자 모집,서울특별시,2024.12.13,2024.12.30,접수마감,148721,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017328&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_111,국민임대,구미도량2지구3단지 국민임대주택 예비입주자 모집,경상북도,2024.12.16,2024.12.30,접수마감,4008,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017324&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_112,국민임대,대구태전휴먼시아1단지 국민임대주택 예비입주자 모집(39형),대구광역시,2024.12.16,2024.12.31,접수마감,6343,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017318&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_113,국민임대,안동옥동7 국민임대주택 예비입주자 모집(59형),경상북도,2024.12.16,2024.12.27,접수마감,10114,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017311&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_114,국민임대,"칠곡왜관2 국민임대주택 예비입주자 모집공고(51,53형)",경상북도,2024.12.16,2024.12.26,접수마감,4093,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017309&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_115,국민임대,괴산군지역 국민임대주택 예비입주자 모집 공고(2024.12.16),충청북도,2024.12.16,2024.12.27,접수마감,1902,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017319&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_116,국민임대,"경북 칠곡왜관4단지 국민임대주택 예비입주자 모집공고(46,51형)",경상북도,2024.12.16,2024.12.27,접수마감,3518,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017314&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_117,국민임대,"구미도산휴먼시아 국민임대주택 예비입주자 모집(39,51형)",경상북도,2024.12.16,2024.12.26,접수마감,4080,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017308&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_118,국민임대,[정정공고]보은이평 국민임대주택 예비자 모집공고(2024.12.16),충청북도,2024.12.16,2024.12.26,접수마감,1927,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017350&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_119,국민임대,보은이평 국민임대주택 예비자 모집공고(2024.12.16),충청북도,2024.12.16,2024.12.26,접수마감,1776,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017290&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_120,국민임대,옥천장야2 국민임대주택 예비입주자 모집,충청북도,2024.12.16,2024.12.27,접수마감,2821,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017291&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_121,국민임대,[정정공고]괴산군지역 국민임대주택 예비입주자 모집 공고(2024.12.16),충청북도,2024.12.16,2024.12.27,접수마감,1968,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017349&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_122,국민임대,사천진사 국민임대주택 예비입주자 정례모집('24.12.16.),경상남도,2024.12.16,2025.01.09,접수마감,10187,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017327&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_123,국민임대,사천용현 국민임대주택 예비입주자 정례모집('24.12.16.),경상남도,2024.12.16,2025.01.07,접수마감,6545,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017326&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_124,국민임대,"경주금장 국민임대주택 예비입주자 모집(51형, 59형)",경상북도,2024.12.16,2024.12.26,접수마감,4198,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017323&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_125,국민임대,진주평거5 국민임대주택 예비입주자 정례모집('24.12.16.),경상남도,2024.12.16,2025.01.03,접수마감,20631,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017325&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_126,국민임대,[정정공고]2024.09.13 울산광역시 국민임대주택 예비입주자모집(세대원수별 공급면적 완화) 발표일 연기안내(25.01.03),울산광역시,2024.12.16,2024.10.08,접수마감,6451,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017338&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_127,국민임대,원주시지역 국민임대주택 예비입주자 모집,강원특별자치도,2024.12.16,2025.01.08,접수마감,37250,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017300&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_128,국민임대,나주시 국민임대주택 통합정례 예비입주자 모집(2024.12.16),전라남도,2024.12.16,2024.12.27,접수마감,6035,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017298&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_129,국민임대,장성군 국민임대주택 예비입주자 모집(2024.12.16.),전라남도,2024.12.16,2024.12.26,접수마감,2870,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017334&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_130,국민임대,담양군 국민임대주택 예비입주자 모집(2024.12.16.),전라남도,2024.12.16,2024.12.26,접수마감,3174,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017333&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_131,국민임대,광주광역시 국민임대주택 예비입주자 모집(2024.12.16.),광주광역시,2024.12.16,2024.12.30,접수마감,69274,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017277&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_132,국민임대,영광도동 국민임대주택 예비입주자 모집공고(2024.12.16.),전라남도,2024.12.16,2024.12.30,접수마감,3334,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017317&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_133,국민임대,[정정공고]대구태전휴먼시아1단지 국민임대주택 예비입주자 모집(39형),대구광역시,2024.12.16,2024.12.31,접수마감,21703,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017343&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_134,국민임대,함안칠원 국민임대주택 예비입주자 모집 공고('24.12.16),경상남도,2024.12.16,2025.01.08,접수마감,4293,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017283&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_135,국민임대,창원시 국민임대주택 예비입주자 모집 공고('24.12.16),경상남도,2024.12.16,2025.01.08,접수마감,38303,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017282&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_136,국민임대,밀양내이 국민임대주택 예비입주자 모집 공고('24.12.16),경상남도,2024.12.16,2025.01.08,접수마감,6063,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017284&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_137,행복주택,"[정정공고]정읍수성 행복주택 자격완화 입주(예비)자 모집(온라인신청, 동호지정, 선계약후검증, 1인가구 신청가능)",전북특별자치도,2024.12.16,2024.12.22,접수마감,5261,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017346&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_138,국민임대,대전삼성타운1단지 국민임대주택 예비입주자 모집(공고일 : 24.12.16),대전광역시,2024.12.16,2024.12.31,접수마감,29050,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017297&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_139,국민임대,원주태장4 국민임대주택 예비입주자 모집공고,강원특별자치도,2024.12.16,2024.12.30,접수마감,7102,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017272&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_140,국민임대,"(2024.12.16) 전주시, 완주군 지역 국민임대주택 예비입주자 모집 공고",전북특별자치도,2024.12.16,2024.12.30,접수마감,31147,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017304&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_141,국민임대,철원동송(39형/46형/59형) 국민임대주택 예비입주자 모집（입주자모집공고일 : 24.12.16. ),강원특별자치도,2024.12.16,2024.12.31,접수마감,4301,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017286&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_142,국민임대,천안지역 국민임대주택 통합정례 예비자 모집공고(2024.12.16),충청남도,2024.12.16,2024.12.30,접수마감,20972,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017320&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_143,국민임대,부산광역시 국민임대 예비입주자 모집(24.12.16 공고),부산광역시,2024.12.16,2025.01.08,접수마감,32063,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017315&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_144,국민임대,(24.12.16) 익산시 국민임대주택 예비입주자 모집,전북특별자치도,2024.12.16,2024.12.26,접수마감,10173,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017341&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_145,국민임대,울산광역시 국민임대 예비입주자 모집(24.12.16. 공고),울산광역시,2024.12.16,2024.12.27,접수마감,25088,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017345&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_146,국민임대,김해시_김해장유2 국민임대주택 예비입주자 정례모집 공고('24.12.16.),경상남도,2024.12.16,2024.12.27,접수마감,11426,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017344&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
